id|name|description|comics|series|stories|events
1017103|The Leader (HAS)|What the Hulk has in strength, the Leader has in brains. Hulk's arch nemesis was affected by the same Gamma radiation that transformed Bruce Banner; but, instead of Hulk-ified muscles, the Leader got a Hulk-ified head. He's smart, sinister, and obsessed with destroying the Hulk!|0|0|0|0
1011216|The Liberteens||1|1|2|1
1011215|The Liberty Legion||0|0|0|0
1011018|The Order||18|3|27|1
1009656|The Phantom||0|0|0|0
1009657|The Professor||6|2|5|0
1011211|The Renegades||2|2|1|1
1011110|The Santerians||0|0|0|0
1009658|The Shiver Man||0|0|0|0
1009659|The Spike||0|0|0|0
1009660|The Stranger||11|9|7|1
1011112|The Twelve||13|1|18|0
1009661|The Watchers||17|11|18|1
1011181|Thena|Thena, a second generation Eternal, is the eldest daughter of Zuras, leader of the Eternals of Earth, and Cybele, and although she has lived for more than 4,000 years, she is still considered a young woman by Eternal standards.|19|7|22|0
1009662|Thing|The radiation that mutated Reed Richards, Sue Storm and Johnny Storm into superhuman beings had also mutated Ben Grimm, transforming him into a grotesque, rock-hided strongman dubbed the Thing.|946|237|1200|23
1017313|Thing (Marvel Heroes)||0|0|0|0
1010983|Thing (Ultimate)|When the time came for Reed Richards to demonstrate his teleportation device, his old friend Ben Grimm was invited to observe, but the device malfunctioned and Ben woke up in Mexico City, transformed into a rocky, brutish Thing.|49|19|62|0
1009664|Thor|As the Norse God of thunder and lightning, Thor wields one of the greatest weapons ever made, the enchanted hammer Mjolnir. While others have described Thor as an over-muscled, oafish imbecile, he's quite smart and compassionate.  He's self-assured, and he would never, ever stop fighting for a worthwhile cause.|1835|535|2749|27
1017576|Thor (Goddess of Thunder)|"<p class=""Body"">When the Odinson lost his ability to wield Mjolnir, the role of Thor, God of Thunder, was left unoccupied&hellip;albeit for a short time. A mysterious female figure picked up the hammer with ease, changing the inscription to fit her status as the Goddess of Thunder.</p>"|58|30|58|3
1017106|Thor (MAA)|Thor is the Asgardian Prince of Thunder, the son of Odin, and the realm's mightiest warrior. He loves the thrill of battle and is always eager to show off his power to the other Avengers, especially the Hulk. Thor's legendary Uru hammer, Mjolnir, gives him the power to control thunder and the ability to fly. He's found a new home on Earth and will defend it as his own... even if he doesn't understand its sayings and customs.|0|0|0|0
1017315|Thor (Marvel Heroes)||0|0|0|0
1017328|Thor (Marvel War of Heroes)||0|0|0|0
1017302|Thor (Marvel: Avengers Alliance)||0|0|0|0
1011025|Thor (Ultimate)|He claims he is the legendary Norse thunder deity Thor, sent to Earth by his father Odin, but official records say he is Thorlief Golmen, who stole his scientist brother Gunnar Golmen's super-soldier technology after suffering a nervous breakdown.|54|24|61|0
1010820|Thor Girl|Tarene, aware of her true nature as the Designate, a being foretold to elevate all life to greatness, sought adventure and, using Thor as a template, transformed herself into an Asgardian goddess and journeyed to Earth.|16|3|19|4
1010885|Thunderball|Dr. Eliot Franklin was a genius-level physicist who was forced to turn to crime and helped form the Wrecking Crew alongside the Wrecker, Bulldozer and Piledriver.|14|10|13|1
1009666|Thunderbird (John Proudstar)|An exceptionally strong and vigorous athlete in his youth, John Proudstar&rsquo;s mutant abilities first manifested when he wrestled a charging bison to save a young girl.|33|21|30|2
1009667|Thunderbird (Neal Shaara)|Coming from an affluent family and the son of a Calcuttan police chief, Indian national Neal Shaara has not been a follower of Charles Xavier's philosophies for long, but appears to be one of their most dedicated supporters, nonetheless.|36|8|47|1
1009668|Thunderbolt (Bill Carver)||1|1|1|0
1014812|Thunderbolt Ross||18|9|26|0
1010360|Thunderbolts|After a battle with Onslaught left the world without the majority of the heroes that made it feel safe, Baron Zemo devised a plan like no other in order to rule the world. Zemo gathered Beetle, Fixer, Goliath, Moonstone, and Screaming Mimi, all former members of the Masters of Evil, together to disguise themselves as a new heroic team in order to take advantage of the missing heroes and gain the trust of the authorities and public in general. |285|46|431|11
1011304|Thundra|Thundra was quite possibly her world's greatest female specimens, and as she won countless battles against the men, she was revered as the Sisterhood's greatest hero.|16|11|20|2
1009669|Tiger Shark|"A champion Olympic swimmer, Todd Arliss earned nearly half million dollars in advances for public exhibitions, but his dreams came crashing down around him when he injured his back and legs while rescuing a man who had fallen overboard from a private craft, sending Arliss into the arms of Dr. Lemuel Dorcas, who used his ""morphotron,"" which could imprint the genetic pattern of an animal onto a human, turning Arliss into a superhuman, amphibious creature."|25|16|32|1
1011237|Tiger's Beautiful Daughter||9|2|14|1
1009670|Tigra (Greer Nelson)|Although she was able to use the cat's-head amulet to change back to her human form, Greer Nelson became so accustomed to and enamored of her feline form that she seldom made the transformation.|130|44|152|12
1010857|Timeslip|As a young child, Rina Patel experienced visions of her future, though she eventually learned to control this, triggering visions of specific times, and she realized she was swapping her consciousness across time.|0|0|0|0
1011345|Tinkerer|The Tinkerer is an ordinary man who has an extraordinary talent for anything mechanical.|16|10|14|1
1011960|Tippy Toe|After the senseless murder of Squirrel Girl’s first partner Monkey Joe, Tippy Toe remained by Squirrel Girl’s side and became her new partner.|7|7|7|0
1010669|Titania|Despondent and hopeless after it was discovered that she was not, in fact, Spider-Woman, Mary MacPherran encountered Doctor Doom, who offered her a chance to become superpowered in exchange for joining his army, to which Mary readily agreed, and Doom transformed her into Titania.|46|23|54|1
1009672|Titanium Man (Topolov)||29|14|39|2
1009673|Toad|British-born Mortimer Toynbee, abandoned by his parents so early in childhood that he cannot remember them, was placed in an orphanage where the other children, who regarded him as a freak due to his ugliness, his unusual physique and his leaping ability, continually tormented him.|47|30|41|3
1009674|Toad Men||2|1|4|0
1011166|Tomas||0|0|0|0
1009675|Tombstone|Known as Tombstone, Lonnie Lincoln filed his teeth to points to add to his already intimidating image and honed his fighting skills in numerous street fights.|45|20|56|0
1010328|Tomorrow Man||11|3|19|0
1009624|Tony Stark||48|30|60|4
1011309|Toro (Thomas Raymond)|As the Torch approached Toro, his presence caused Toro to burst into flame like the Torch himself, but while remaining unharmed, causing the Torch to realize that Toro had the same powers that he himself did.|33|16|31|2
1009676|Toxin|NYPD Officer Patrick Mulligan was implanted with a symbiote offspring during a chance encounter with Carnage.|8|3|13|0
1009692|Toxin (Eddie Brock)||68|28|81|2
1010822|Trauma|Terrance Ward was drafted into the Initiative training program because of his telepathic and shape-shifting abilities.|19|2|25|4
1011978|Trevor Fitzroy|Born 70 years in the future, Fitzroy was a trainee in the X.S.E., but he became Bishop's nemesis after he set up Bishop's sister Shard, and had her killed before fleeing to the 20th century.|3|1|5|0
1010825|Triathlon|After being exposed as a steroid user and stripped of his awards, gifted sprinter Delroy Garrett Jr. sought new direction in the Triune Understanding, a philosophical movement that preaches the fulfillment of one's innate potential by balancing various aspects of environment and self, after which he developed a superhuman triple-powered physique, and, believing the Triune teachings had unlocked his latent powers, Garrett became the costumed hero Triathlon and celebrity spokesman for the Triune Understanding.|41|10|48|1
1009671|Trish Tilby||0|0|0|0
1010335|Triton|Triton is a member of the Inhumans.|64|33|72|5
1011352|True Believers||5|1|5|0
1011047|Turbo|As Turbo, young journalist Michiko Musashi is the latest in a line of heroes who have worn the turbine-powered flying armor.|8|2|8|0
1009678|Tusk||6|3|7|0
1010852|Two-Gun Kid||135|7|459|0
1009679|Tyger Tiger||6|5|6|0
1010369|Typhoid Mary|Typhoid Mary, an enemy and former lover of Daredevil with psionic powers, including telekinesis, is also truly gravely mentally ill and not entirely responsible for her actions.|44|19|55|2
1009680|Tyrannus||14|8|12|0
1011315|U-Foes||5|4|7|1
1009681|U-Go Girl|After a failed attempt at starting an acting career, Edie Sawyer turned to a life of crime until she learned of a new media savvy team of superhuman mutants named X-Force, and she decided to become a superhero.|14|2|24|0
1009682|U.S. Agent|With the end of the Vietnam War, John Walker thought his dreams of becoming a war hero had also ended, until he learned of the Power Broker, who could give anyone superhuman powers, which Walker used to first become Super-Patriot and later, U.S. Agent.|70|26|79|2
1009683|Uatu The Watcher|Uatu grew so fond of the lifeforms he observed that he occasionally violated his vow of non-interference when Earth's existence was threatened.|77|37|101|3
1010358|Ulik|Ulik was a Rock Troll from the realm known as Nornheim, located underground within the dimension of Asgard.|41|12|50|1
1016825|Ultimate Spider-Man (USM)|"For the past year, Peter Parker has been saving New York City from villains as the masked hero, Spider-Man. Facing thugs and evil geniuses alike, he learns how to balance heroics with homework and friends. Despite being a Super Hero, Peter is very much an average 16-year-old.  With the added responsibilities of being Spider-Man, juggling all the aspects of his life will continually challenge him.                                                                 

When S.H.I.E.L.D. Director, Nick Fury, offers Peter the chance to raise his game and become THE ULTIMATE SPIDER-MAN, Midtown High becomes a secret operations base for Spider-Man and other young heroes under the watchful eye of Fury and the schoolâ€™s new principal, Agent Coulson. "|19|8|19|0
1010803|Ultimates||127|35|135|1
1009684|Ultimatum||17|9|18|0
1011311|Ultimo|Ultimo was a robotic construct that was developed several thousand years ago on an unknown world, which the Mandarin eventually discovered and claimed as his own creation.|7|3|12|0
1011125|Ultra-Adaptoid||1|1|1|0
1010847|Ultragirl (Earth-93060)||1|1|1|0
1009685|Ultron|Arguably the greatest and certainly the most horrific creation of scientific genius Dr. Henry Pym, Ultron is a criminally insane rogue sentient robot dedicated to conquest and the extermination of humanity.|116|53|130|6
1009686|Umar|Umar and her sibling Dormammu gathered matter to themselves to increase their power, a practice anathema to their fellow Faltine who consider energy to be superior to matter.|18|6|21|0
1010862|Unicorn|Milos Masaryk, a Soviet intelligence agent assigned as a security guard for Anton Vanko, a Soviet inventor who developed the Crimson Dynamo armor, was tasked by the Soviet government to retrieve Vanko after he defected to the United States.|7|3|12|1
1010985|Union Jack (Brian Falsworth)|Imprisoned in Germany during WWII, Brian Falsworth shared a cell with a German scientist who had tried to recreate the super-soldier serum, but didn't want it to fall into Nazi hands, so he gave his only sample to Brian, who gained enhanced strength, speed, stamina and reflexes.|4|3|4|0
1010696|Union Jack (Joseph Chapman)|Joey Chapman, the new Union Jack continued to fight evil, both alone and as a member of the Knights of Pendragon and the new Invaders.|27|13|27|0
1010984|Union Jack (Montgomery Falsworth)|During World War I, Lord Montgomery Falsworth was recruited by the British army to become one of the first public superhero champions: Union Jack.|19|4|18|0
1009687|Unus|Angelo Unuscione is a mutant whose powers did not surface until adolescence, when he first used them as a school bully and later as a small time criminal before immigrating to America and using his ability to create a virtually impenetrable force field around himself to launch a career as a flamboyant, invincible costumed wrestler known by the stage name of Unus the Untouchable.|12|10|8|1
1010987|Unus (Age of Apocalypse)|Unus worked for Apocalypse and was sent into Old New York City to search for any remaining humans there and to kill them.|1|1|1|1
1010988|Unus (House of M)|Unus is an agent for the House of M royal family.|0|0|0|0
1010986|Unus (Ultimate)|Unus worked with the Brotherhood of Mutants and with Magneto directly, projecting Magneto's image to allow him to converse with Charles Xavier without a face-to-face meeting.|0|0|0|0
1009525|Valeria Richards||80|14|87|4
1017841|Valkyrie (Exiles)||12|1|12|0
1010350|Valkyrie (Samantha Parrington)|Amora magically transformed Samantha Parrington into a raging, man-hating facsimile of the Asgardian warrior goddess Brunnhilde the Valkyrie, whose form and might Amora could replicate at will, having trapped Brunnhilde's soul in a mystical crystal centuries earlier.|17|14|18|1
1011239|Valkyrie (Ultimate)||9|3|14|0
1011182|Vampiro|Vampiro, part of the race known as the Eternals, lived on Earth for many years, eventually taking a wife and making a career for himself as a professional wrestler.|0|0|0|0
1011342|Vance Astro||31|3|52|0
1010989|Vanisher (Age of Apocalypse)|Vanisher worked for Apocalypse.|0|0|0|0
1011365|Vanisher (Telford Porter)|Nothing is known about the Vanisher's past before he embarked on a one-man crime wave of spectacular thefts using his power of self-teleportation.|12|4|13|2
1009689|Vanisher (Ultimate)|Vanisher is a mutant with the power to teleport himself and possibly others across an undefined amount of distance who was recruited by Magneto into his Brotherhood of Mutants.|3|3|2|0
1011316|Vapor|Vapor, along with her brother, was among the small group led by Simon Utrecht to simulate the crash that gave the Fantastic Four their powers, and has remained with the U-Foes ever since.|0|0|0|0
1009690|Vargas|Vargas claimed that mutants are deviations from the norm, an evolutionary dead end nature explored until it found the true path for the next step in mutant kinds development, the legitimate Homo Sapiens Superior, namely, himself.|15|3|19|0
1010872|Vector|Simon Utrecht wanted superhuman powers in order to persue personal power and gain, and commissioned a project that would ultimately simulate the crash that gave the Fantastic Four their powers; he has remained with the U-Foes ever since.|0|0|0|0
1011231|Veda|Magdalena Marie Neuntauben became an accomplished martial artist, then a model, and later an actress, from which she donated all of her proceeds to her charity, which made her a prime candidate for recruitment into the Order.|11|2|20|1
1009691|Vengeance (Michael Badilino)|Michael Badilino became consumed with gaining vengeance on Ghost Rider for what happened to his family, and the demon Mephisto granted him the power with which to do so, transforming him into Vengeance.|37|4|60|1
1009663|Venom (Flash Thompson)|Flash Thompson was the high school bully of Peter Parker while also being one of Spider-Man's biggest fans. After losing his legs during military service, he became the new Venom, working as an operative of the United States government.|118|30|125|1
1010788|Venom (Mac Gargan)|One of Spider-Man's oldest enemies, Mac Gargan has recently abandoned his Scorpion suit and identity and bonded with the alien symbiote that had previously been hosted by Peter Parker and Eddie Brock, becoming the new Venom.|24|11|25|5
1011128|Venom (Ultimate)|While Eddie Brock’s academic career seemed to take off, his personal life was in shambles due to his quick temper and inability to connect with women on any level, and Eddie became isolated, but when his old friend Peter Parker contacted him, he felt a rush of enthusiasm: here, at last, was someone with whom he could truly bond.|8|6|7|0
1011106|Venus (Siren)|During her time as an adventurer, Venus was approached by FBI agent Jimmy Woo, and she agreed to join Jimmy and his allies in freeing President Eisenhower from the clutches of the Yellow Claw.|8|5|9|2
1009693|Venus Dee Milo|When Dee Milo was a teenager, her mutant powers manifested, transforming her into a being of energy and seemingly killing her entire family in the resultant explosion, after which she was found by Professor Charles Xavier, mutant mentor and researcher, and Xavier designed a special containment suit that helped her regain some level of humanity.|10|3|14|0
1010353|Vermin (Edward Whelan)|Edward Whelan was found roaming the streets of New York by Baron Helmut Zemo, who subjected Whelan to Zemo's genetic experiments, which granted him superhuman strength, but, in the process of the mutation, he manifested a rat-like physical appearance, and was called Vermin.|15|6|19|2
1009694|Vertigo (Savage Land Mutate)|Vertigo was a native of the Savage Land and mutated by the mutant known as Magneto, granting her the power to alter the perceptions of others.|28|15|25|3
1011066|Victor Mancha||9|7|8|0
1010324|Victor Von Doom||39|22|45|0
1011261|Vin Gonzales||4|1|4|0
1009695|Vindicator|Heather McNeil-Hudson married James Hudson, founder of Canadian super-team, Alpha Flight, and donned a version of his Vindicator armor after his death.|30|11|34|2
1010666|Violations||0|0|0|0
1009696|Viper|After the apparent death of Baron von Strucker, Viper took the name Madame Hydra and took control of the New York-based faction of Hydra.|48|22|46|1
1010697|Virginia Dare||7|1|7|0
1009697|Vision|The metal monstrosity called Ultron created the synthetic humanoid known as the Vision from the remains of the original android Human Torch of the 1940s to serve as a vehicle of vengeance against the Avengers.|556|164|632|15
1009698|Vivisector||16|4|20|0
1011011|Vulcan (Gabriel Summers)|Vulcan is the third Summers brother and an Omega-level mutant who was thought long-dead by Professor X.|24|11|21|1
1009699|Vulture (Adrian Toomes)|Adrian Toomes is a former electronics engineer who employs a special harness of his own design that allows him to fly and endows him with enhanced strength.|96|46|104|1
1010990|Vulture (Blackie Drago)|Adrian Toomes, the Vulture, told his cellmate, Blackie Drago, the location of his Vulture costume.|1|1|1|0
1010849|Wallflower|Laurie Collins began to involuntarily manipulate anyone around her once her genetic mutation manifested, unable to control its effects.|10|1|19|0
1011267|Wallop|Walter was born, presumably in the decade of 1910s, into the ClanDestine-- his father, the immortal Adam Destine and his mother a magical genie.|0|0|0|0
1009700|Wallow|Max Pressman murdered his wife and attempted to murder his two children Michael and Melinda, but after police officer shot him before he could so, Pressman returned as a ghost-like entity, with only the face of Melinda's doll as his own.|0|0|0|0
1009701|War (Abraham Kieros)|A young veteran wounded during the Vietnam War, Abraham Kieros was selected by Apocalypse to become the Horseman War.|13|5|13|2
1017322|War Machine (Iron Man 3 - The Official Game)||0|0|0|0
1017834|War Machine (James Rhodes)|"<span style=""color: #333333; font-family: &amp;amp;amp; font-size: 14.4px; letter-spacing: normal; line-height: normal; background-color: #eeeeee;"">U.S. Air Force pilot and Tony Stark's friend who has his own suit of Iron Man armor, nicknamed, ""War Machine.""</span>"|92|24|110|4
1017304|War Machine (Marvel: Avengers Alliance)||0|0|0|0
1010991|War Machine (Parnell Jacobs)|Parnell Jacobs was a member of the U.S. Army who fought in Sin-Congese civil war in Asia alongside Jim Rhodes and who later encountered the discarded armor of Rhodes' superhero alter-ego, War Machine, which Jacobs studied used for the basis of many arms designs.|1|1|1|0
1011226|War Machine (Ultimate)||3|2|3|1
1009703|Warbird||31|9|33|3
1011121|Warbound||5|2|5|0
1010372|Warhawk (Mitchell Tanner)||8|7|8|0
1009704|Warlock (Janie Chin)|College design student Janie Chin was transformed by Adam Warlock into a female version of him, who then tried to cure the planet.|0|0|0|0
1011287|Warlock (Technarchy)|"The New Mutants' Warlock is an alien being from an unidentified world where the a sentient life forms are ""techno-organic"" life that resembles circuitry and machinery in various ways."|28|11|36|3
1009705|Warpath|James Proudstar was once a member of Professor X's New Mutants and is currently a member of the X-Men black ops team, X-Force.|216|46|258|5
1010668|Warren Worthington III||6|2|6|0
1009706|Warstar|Warstar, a former member of the Imperial Guard, was one of eight Imperial Guardsmen chosen to battle the team of superhuman Earthling mutants known as the X-Men over the fate of Phoenix, a primal force of the cosmos that had assumed the form of the X-Man Jean Grey.|9|6|5|1
1009707|Wasp|"When Janet Van Dyne's father died, she convinced her father's associate Hank Pym to give her a supply of ""Pym particles""; Pym also subjected her to a procedure which granted her the ability to, upon shrinking, grow wings and fire blasts of energy, which she called her ""wasp's stings."""|415|162|472|14
1010992|Wasp (Ultimate)|Janet Van Dyne has the ability to shrink down to the size of an insect and has the insect-like properties of her namesake, the wasp.|28|12|35|0
1017853|Wave (Wave)||15|3|15|0
1011133|Weapon Omega||9|5|10|1
1009709|Weapon X||46|19|48|1
1011402|Wendell Rand||6|1|6|0
1010742|Wendell Vaughn||0|0|0|0
1009710|Wendigo||22|10|28|0
1010765|Werewolf By Night|Jack Russell inherited the curse of lycanthropy from his father, Gregor.|90|30|103|0
1011588|Whiplash (Anton Vanko)|Anton Vanko built his own Iron Man armor using a discarded Mark 16 chest plate, intent on exacting his revenge against Tony Stark for what Vanko believed was Stark's involvement in the death of his father.|5|3|5|0
1009711|Whiplash (Mark Scarlotti)|Filled with dreams of grandeur, Mark Scarlotti was a brilliant young man with a bright future who graduated with top honors from college and immediately had a promising job at Stark International, but it all went south, however, when he became friends with the wrong people who wanted him to develop weapons, which Scarlotti used to become the first Whiplash.|11|6|14|0
1010348|Whirlwind|David Cannon was always a bully, so his mutant abilities naturally led him to a life of crime and petty thievery, until his constant defeat at the hands of the Hank Pym and the Wasp led him to create the Whirlwind identity.|33|21|33|1
1010342|Whistler||0|0|0|0
1009712|White Queen (Adrienne Frost)||0|0|0|0
1010853|White Tiger (Angela Del Toro)|Federal agent Angela Del Toro is the heir to a heroic legacy that began with the Jade Tiger, a long-lost enchanted statue from the fabled kingdom of K'un-Lun, and had been last held by her uncle, Hector Ayala, who fought alongside such heroes as Daredevil and Spider-Man.|51|12|54|5
1016838|White Tiger (USM)|"White Tiger takes everything very seriously. A constant overachiever, she wants to be better and wants the group to be better. With less flashy powers, she feels like she has to work the hardest. 
 
A skilled acrobatic fighter with feline senses and claws. Ava wears a small Tiger amulet on her belt that gives her supernatural powers.

In the field, sheâ€™s constantly frustrated with Spider-Man and his irreverent attitude. But the longer the two fight side by side, the more they will understand one another."|0|0|0|0
1011425|Whizzer (Stanley Stewart)|Stanley Stewart is a native of the alternate Earth (Earth-S) on which the organization of the superhuman champions known as the Squadron Supreme arose.|2|1|2|0
1009714|Wiccan|Believing himself to be one of the Scarlet Witch's twin boys, Billy Kaplan also has reality-altering powers and is a member of the Young Avengers.|74|35|74|4
1009715|Wild Child|Kyle Gibney's mutant powers emerged at an early age and left him with a freakish appearance, horrifying his parents, who kicked him out of the house, where he was eventually found and experimented upon by the Secret Empire and, later, Department H, who dubbed Gibney Wild Child and placed him with Gamma Flight, the entry-level team whose recruits can eventually graduate to Alpha Flight.|49|17|48|1
1010994|Wild Child (Age of Apocalypse)|Kyle Gibney was one of the original volunteers for Beta Flight, Canada's attempt at building a super soldier program to secure their borders against the onslaught of Apocalypse and his Infinite soldiers.|8|3|7|1
1011067|Wild Pack||8|4|7|0
1009716|Wildside||19|6|19|0
1009633|William Stryker|William Stryker became convinced that Satan had a plot to corrupt humankind by taking over their souls while still in the womb, resulting in their mutations.|11|5|15|0
1010680|Wilson Fisk||0|0|0|0
1011009|Wind Dancer|Given the codename Wind Dancer, Sofia Mantega stepped up to lead the New Mutants.|15|2|30|1
1010740|Winter Soldier||216|106|233|11
1011043|Wither|When his genetic mutation manifested, Kevin Ford accidentally killed his father with his lethal and uncontrollable touch, after which he was recruited as a student at the Xavier Institute.|10|2|15|0
1011290|Wolf Cub|Nicholas Gleason enrolled at the Xavier Institute after being saved from a pair of mutant-haters by X-Men members Cyclops and Chamber.|0|0|0|0
1011281|Wolfpack||14|4|14|0
1009717|Wolfsbane|Rahne Sinclair was an orphan in Scotland, raised by Reverend Craig, who, when her powers manifested, attempted to perform an exorcism to cast out what he perceived was the devil, after which Rahne was rescued by Doctor Moira MacTaggert who legally adopted her, and was introduced to Charles Xavier and enrolled as part of his New Mutants training team.|137|36|164|6
1010995|Wolfsbane (Age of Apocalypse)|An only child, Rahne Sinclair's mutant powers emerged during the culling of Scotland by the Apocalypse's Horseman Mikhail when her parents attempted to hide her, but failed, and Rahne was discovered by Mikhail's hounds and brought before him alongside her parents whom Mikhail made Rahne beg for their lives, making her pledge allegiance to Apocalypse.|1|1|1|0
1010729|Wolver-dok||0|0|0|0
1009718|Wolverine|Born with super-human senses and the power to heal from almost any wound, Wolverine was captured by a secret Canadian organization and given an unbreakable skeleton and claws. Treated like an animal, it took years for him to control himself. Now, he's a premiere member of both the X-Men and the Avengers.|2591|703|3603|42
1017297|Wolverine (LEGO Marvel Super Heroes)||0|0|0|0
1017325|Wolverine (Marvel War of Heroes)||0|0|0|0
1011006|Wolverine (Ultimate)|Decades after participating in military airdrops with Captain America during WWII, James Howlett was abducted and experimented upon by a covert government unit, who bonded unbreakable adamantium to his skeleton, implanted three claws in each arm, dubbed him Weapon X and supposedly programmed him to kill any human he came into contact with.|98|26|144|0
1017479|Wolverine (X-Men: Battle of the Atom)||0|0|0|0
1009719|Wonder Man|Simon Williams agreed to undergo an experiment to give him superhuman powers, and Baron Zemo gave him the costumed guise of Wonder Man, warning Simon that he would die without further treatments from Zemo in order to ensure his loyalty, but Simon betrayed Zemo to the Avengers and ultimately joined their ranks.|260|92|314|8
1009720|Wong|When Wong reached adulthood, the Ancient One sent him to the United States to his disciple, Doctor Stephen Strange, where has served Strange loyally and well for many years.|102|34|111|3
1015005|Wong (Ultimate)||3|2|2|0
1010737|Wraith||14|8|16|2
1010884|Wrecker|Dirk Garthwaite, the son of a construction worker and abusive father and husband, grew up filled with resentment and anger toward his father, who abandoned the family, and quickly turned to crime, in which he used a crowbar as a reminder of his father, destroying each place he robbed.|12|9|14|1
1010883|Wrecking Crew||15|10|16|1
1009722|X-23|A clone of the mutant Wolverine, X-23 was trained as a living weapon by a secretive government agency.  Now residing with the X-Men, she strives to recover her stolen youth and become a fully realized person.|239|64|254|5
1010804|X-51||0|0|0|0
1011418|X-Babies||14|6|14|0
1009723|X-Cutioner||4|4|5|0
1010738|X-Factor||215|43|271|10
1010739|X-Factor Investigations||14|1|27|0
1009724|X-Force||338|49|549|8
1009725|X-Man|"A clone of Nathan Summers (Cable), Nate Grey was created in the ""Age of Apocalypse"" timeline by that timeline's Mr. Sinister for the sole purpose of destroying Apocalypse."|110|31|184|5
1009726|X-Men|Feared and hated by humans because they're different, the X-Men are heroic mutants, individuals born with special powers who've sworn to use their gifts to protect mutants as well as humans.|3736|931|5415|42
1011109|X-Men (Ultimate)||186|27|309|0
1010875|X-Ray (James Darnell)|James Darnell, along with his sister, was among the small group led by engineer Simon Utrecht to simulate the crash that gave the Fantastic Four their powers, and has remained with the U-Foes ever since.|0|0|0|0
1010806|X-Statix||46|10|55|1
1009732|X.S.E.||0|0|0|0
1011094|Xavin||2|2|2|0
1009734|Xorn (Kuan-Yin Xorn)|Xorn, whose mutation manifested as a tiny, powerful star inside his head, was brainwashed into believing he was the reincarnation of Magneto.|22|11|27|1
1009736|Yellow Claw|The Yellow Claw is Plan Tzu, the 19th Century descendant of and rightful successor to the legendary warlord Temujin, a.k.a. Genghis Khan.|26|11|31|0
1009737|Yellowjacket (Hank Pym)|After brilliant scientist Henry Pym discovered a process in which he could manipulate a newly discovered group of subatomic particles through magnetic fields, he tested the serums on himself and accidentally shrunk himself to the size of an ant.|89|24|91|6
1010996|Yellowjacket (Rita DeMara)|Rita DeMara, hoping to show off her talent of engineering, stole a copy of the Yellowjacket costume from the Avengers Mansion.|9|4|9|1
1011542|Yondu|Yondu Udonta was a game hunter of the primitive Zatoan tribe, which were humanoid beings who were native to Centauri IV.|48|11|70|1
1010698|Young Avengers||78|25|81|4
1011277|Young X-Men||18|2|26|0
1009738|Zaladane||15|11|11|1
1010841|Zaran||19|4|30|1
1010716|Zarda||3|3|2|0
1011163|Zarek|Zarek is a member of the Kree race with no superhuman abilities or specialized weaponry, but as a blue Kree, he has enhanced strength, stamina and durability.|0|0|0|0
1009739|Zeigeist||0|0|0|0
1010780|Zemo||15|9|12|1
1011515|Zeus|Zeus ruled a peaceful Olympus for centuries while he and his siblings populated the realm through interbreeding with humans, extradimensionals, Titans, and whatever else caught their fancy.|36|13|43|0
1011127|Zodiak|Twelve demons merged with Norman Harrison, who, soon after, adopted the guise of Zodiac and used his abilities to harness powers based on the astrological Zodiac.|1|1|1|0
1009741|Zombie (Simon Garth)|War hero Simon Garth was turned into a zombie by his secretary, Layla, who was also a voodoo priestess, after being killed by his gardener, Gyps.|1|1|1|0
1011183|Zuras|Zuras was once the leader of the Eternals.|3|3|3|0
1009742|Zzzax|A chain reaction in an atomic reactor, a result of a terrorist attack, accidentally created a force that absorbed the electrolytes of the nearby humans' brains, granting the explosion of energy a rudimentary sentience.  |5|4|6|0
